bus_registration_number,is_ac,agency
DL1PC8211,True,DTC
DL1PC8287,True,DTC
DL1PC8299,True,DTC
DL1PC8300,True,DTC
DL1PC8467,True,DTC
DL1PC8494,True,DTC
DL1PC8673,True,DTC
DL1PC8674,True,DTC
DL1PC8678,True,DTC
DL1PC8679,True,DTC
DL1PC8684,True,DTC
DL1PC8689,True,DTC
DL1PC8690,True,DTC
DL1PC8693,True,DTC
DL1PC8697,True,DTC
DL1PC8698,True,DTC
DL1PC8699,True,DTC
DL1PC8700,True,DTC
DL1PC8701,True,DTC
DL1PC8703,True,DTC
DL1PC8704,True,DTC
DL1PC8721,True,DTC
DL1PC8722,True,DTC
DL1PC8723,True,DTC
DL1PC8724,True,DTC
DL1PC9598,True,DTC
DL1PC9599,True,DTC
DL1PC9600,True,DTC
DL1PC9613,True,DTC
DL1PC9614,True,DTC
DL1PC9615,True,DTC
DL1PC9616,True,DTC
DL1PC9617,True,DTC
DL1PC9619,True,DTC
DL1PC9620,True,DTC
DL1PC9621,True,DTC
DL1PC9622,True,DTC
DL1PC9623,True,DTC
DL1PC9660,True,DTC
DL1PC9670,True,DTC
DL1PC9671,True,DTC
DL1PC9672,True,DTC
DL1PC9673,True,DTC
DL1PC9674,True,DTC
DL1PC9675,True,DTC
DL1PC9676,True,DTC
DL1PC9679,True,DTC
DL1PC9743,True,DTC
DL1PC9820,True,DTC
DL1PC9835,True,DTC
DL1PC9836,True,DTC
DL1PC9886,True,DTC
DL1PC9907,True,DTC
DL1PC9912,True,DTC
DL1PC9913,True,DTC
DL1PC9928,True,DTC
DL1PC9941,True,DTC
DL1PC9942,True,DTC
DL1PC9945,True,DTC
DL1PC9948,True,DTC
DL1PC9949,True,DTC
DL1PC9987,True,DTC
DL1PC9989,True,DTC
DL1PC7368,True,DTC
DL1PC7415,True,DTC
DL1PC7416,True,DTC
DL1PC7417,True,DTC
DL1PC7418,True,DTC
DL1PC7419,True,DTC
DL1PC7420,True,DTC
DL1PC7421,True,DTC
DL1PC7424,True,DTC
DL1PC7425,True,DTC
DL1PC7452,True,DTC
DL1PC7455,True,DTC
DL1PC7456,True,DTC
DL1PC7458,True,DTC
DL1PC7460,True,DTC
DL1PC7461,True,DTC
DL1PC7480,True,DTC
DL1PC7484,True,DTC
DL1PC8236,True,DTC
DL1PC8240,True,DTC
DL1PC8260,True,DTC
DL1PC8262,True,DTC
DL1PC8263,True,DTC
DL1PC8264,True,DTC
DL1PC8274,True,DTC
DL1PC8360,True,DTC
DL1PC8361,True,DTC
DL1PC8362,True,DTC
DL1PC8363,True,DTC
DL1PC8364,True,DTC
DL1PC8365,True,DTC
DL1PC8366,True,DTC
DL1PC8367,True,DTC
DL1PC8368,True,DTC
DL1PC8369,True,DTC
DL1PC8370,True,DTC
DL1PC8371,True,DTC
DL1PC8372,True,DTC
DL1PC8373,True,DTC
DL1PC8374,True,DTC
DL1PC8375,True,DTC
DL1PC8376,True,DTC
DL1PC8377,True,DTC
DL1PC8378,True,DTC
DL1PC8379,True,DTC
DL1PC8380,True,DTC
DL1PC8381,True,DTC
DL1PC8382,True,DTC
DL1PC8384,True,DTC
DL1PC8385,True,DTC
DL1PC8386,True,DTC
DL1PC8387,True,DTC
DL1PC8388,True,DTC
DL1PC8389,True,DTC
DL1PC8390,True,DTC
DL1PC8391,True,DTC
DL1PC8392,True,DTC
DL1PC8393,True,DTC
DL1PC8398,True,DTC
DL1PC8399,True,DTC
DL1PC8400,True,DTC
DL1PC8401,True,DTC
DL1PC8402,True,DTC
DL1PC8403,True,DTC
DL1PC8404,True,DTC
DL1PC8405,True,DTC
DL1PC8406,True,DTC
DL1PC8407,True,DTC
DL1PC8408,True,DTC
DL1PC8409,True,DTC
DL1PC8410,True,DTC
DL1PC8411,True,DTC
DL1PC8412,True,DTC
DL1PC8413,True,DTC
DL1PC8432,True,DTC
DL1PC8433,True,DTC
DL1PC8434,True,DTC
DL1PC8435,True,DTC
DL1PC8436,True,DTC
DL1PC8437,True,DTC
DL1PC8438,True,DTC
DL1PC8439,True,DTC
DL1PC8440,True,DTC
DL1PC8441,True,DTC
DL1PC8442,True,DTC
DL1PC8443,True,DTC
DL1PC8444,True,DTC
DL1PC8445,True,DTC
DL1PC8446,True,DTC
DL1PC8447,True,DTC
DL1PC8448,True,DTC
DL1PC8449,True,DTC
DL1PC8450,True,DTC
DL1PC8451,True,DTC
DL1PC8891,True,DTC
DL1PC8892,True,DTC
DL1PC8893,True,DTC
DL1PC8894,True,DTC
DL1PC8895,True,DTC
DL1PC8896,True,DTC
DL1PC8897,True,DTC
DL1PC8898,True,DTC
DL1PC8899,True,DTC
DL1PC8900,True,DTC
DL1PC8901,True,DTC
DL1PC8902,True,DTC
DL1PC8903,True,DTC
DL1PC8904,True,DTC
DL1PC8905,True,DTC
DL1PC8906,True,DTC
DL1PC8907,True,DTC
DL1PC8908,True,DTC
DL1PC8909,True,DTC
DL1PC8910,True,DTC
DL1PC8971,True,DTC
DL1PC8972,True,DTC
DL1PC8973,True,DTC
DL1PC8974,True,DTC
DL1PC8975,True,DTC
DL1PC8976,True,DTC
DL1PC8977,True,DTC
DL1PC8978,True,DTC
DL1PC8979,True,DTC
DL1PC8980,True,DTC
DL1PC8981,True,DTC
DL1PC3069,True,DTC
DL1PC3078,True,DTC
DL1PC3083,True,DTC
DL1PC3087,True,DTC
DL1PC3119,True,DTC
DL1PC3123,True,DTC
DL1PC3130,True,DTC
DL1PC3134,True,DTC
DL1PC3139,True,DTC
DL1PC3144,True,DTC
DL1PC3148,True,DTC
DL1PC3149,True,DTC
DL1PC3151,True,DTC
DL1PC3153,True,DTC
DL1PC3154,True,DTC
DL1PC3158,True,DTC
DL1PC3160,True,DTC
DL1PC3162,True,DTC
DL1PC3168,True,DTC
DL1PC3169,True,DTC
DL1PC3170,True,DTC
DL1PC3171,True,DTC
DL1PC3178,True,DTC
DL1PC3179,True,DTC
DL1PC3180,True,DTC
DL1PC3181,True,DTC
DL1PC3182,True,DTC
DL1PC3183,True,DTC
DL1PC3193,True,DTC
DL1PC3207,True,DTC
DL1PC3212,True,DTC
DL1PC3306,True,DTC
DL1PC3308,True,DTC
DL1PC3326,True,DTC
DL1PC3327,True,DTC
DL1PC3352,True,DTC
DL1PC3373,True,DTC
DL1PC3374,True,DTC
DL1PC3393,True,DTC
DL1PC3902,True,DTC
DL1PC3905,True,DTC
DL1PC3908,True,DTC
DL1PC3910,True,DTC
DL1PC7164,True,DTC
DL1PC7169,True,DTC
DL1PC7171,True,DTC
DL1PC7176,True,DTC
DL1PC7177,True,DTC
DL1PC7178,True,DTC
DL1PC7186,True,DTC
DL1PC7189,True,DTC
DL1PC7193,True,DTC
DL1PC7195,True,DTC
DL1PC7196,True,DTC
DL1PC7208,True,DTC
DL1PC7426,True,DTC
DL1PC7427,True,DTC
DL1PC7428,True,DTC
DL1PC7431,True,DTC
DL1PC7432,True,DTC
DL1PC7433,True,DTC
DL1PC7434,True,DTC
DL1PC7437,True,DTC
DL1PC7438,True,DTC
DL1PC7440,True,DTC
DL1PC7441,True,DTC
DL1PC7442,True,DTC
DL1PC7443,True,DTC
DL1PC7444,True,DTC
DL1PC7445,True,DTC
DL1PC7446,True,DTC
DL1PC7447,True,DTC
DL1PC7490,True,DTC
DL1PC7491,True,DTC
DL1PC7492,True,DTC
DL1PC7493,True,DTC
DL1PC7494,True,DTC
DL1PC7496,True,DTC
DL1PC7497,True,DTC
DL1PC7498,True,DTC
DL1PC7499,True,DTC
DL1PC7500,True,DTC
DL1PC7502,True,DTC
DL1PC7504,True,DTC
DL1PC7505,True,DTC
DL1PC7506,True,DTC
DL1PC7507,True,DTC
DL1PC7508,True,DTC
DL1PC7509,True,DTC
DL1PC7510,True,DTC
DL1PC7512,True,DTC
DL1PC7515,True,DTC
DL1PC7516,True,DTC
DL1PC7992,True,DTC
DL1PC8001,True,DTC
DL1PC8017,True,DTC
DL1PC8019,True,DTC
DL1PC8819,True,DTC
DL1PC8919,True,DTC
DL1PC9618,True,DTC
DL1PC9669,True,DTC
DL1PC9677,True,DTC
DL1PC9678,True,DTC
DL1PC9680,True,DTC
DL1PC9721,True,DTC
DL1PC9722,True,DTC
DL1PC9723,True,DTC
DL1PC9726,True,DTC
DL1PC9734,True,DTC
DL1PC9803,True,DTC
DL1PC9819,True,DTC
DL1PC9823,True,DTC
DL1PC9831,True,DTC
DL1PC9832,True,DTC
DL1PC9839,True,DTC
DL1PC9885,True,DTC
DL1PC9899,True,DTC
DL1PC9905,True,DTC
DL1PC9916,True,DTC
DL1PC9918,True,DTC
DL1PC9935,True,DTC
DL1PC9964,True,DTC
DL1PC9992,True,DTC
DL1PC9996,True,DTC
DL1PB9760,True,DTC
DL1PB9761,True,DTC
DL1PB9762,True,DTC
DL1PB9763,True,DTC
DL1PB9764,True,DTC
DL1PB9765,True,DTC
DL1PB9766,True,DTC
DL1PB9767,True,DTC
DL1PB9768,True,DTC
DL1PB9769,True,DTC
DL1PB9838,True,DTC
DL1PB9839,True,DTC
DL1PB9840,True,DTC
DL1PB9842,True,DTC
DL1PB9849,True,DTC
DL1PB9932,True,DTC
DL1PB9934,True,DTC
DL1PB9939,True,DTC
DL1PB9940,True,DTC
DL1PB9958,True,DTC
DL1PB9980,True,DTC
DL1PB9981,True,DTC
DL1PB9992,True,DTC
DL1PB9994,True,DTC
DL1PB9995,True,DTC
DL1PB9996,True,DTC
DL1PC0034,True,DTC
DL1PC0035,True,DTC
DL1PC0039,True,DTC
DL1PC0040,True,DTC
DL1PC0042,True,DTC
DL1PC0043,True,DTC
DL1PC0046,True,DTC
DL1PC0048,True,DTC
DL1PC0052,True,DTC
DL1PC7821,True,DTC
DL1PC7822,True,DTC
DL1PC7826,True,DTC
DL1PC7828,True,DTC
DL1PC7865,True,DTC
DL1PC8010,True,DTC
DL1PC8012,True,DTC
DL1PC8016,True,DTC
DL1PC8278,True,DTC
DL1PC8453,True,DTC
DL1PC8455,True,DTC
DL1PC8458,True,DTC
DL1PC8459,True,DTC
DL1PC8498,True,DTC
DL1PC8499,True,DTC
DL1PC8501,True,DTC
DL1PC8502,True,DTC
DL1PC8503,True,DTC
DL1PC8506,True,DTC
DL1PC8545,True,DTC
DL1PC8546,True,DTC
DL1PC8547,True,DTC
DL1PC8548,True,DTC
DL1PC8549,True,DTC
DL1PC8550,True,DTC
DL1PC8551,True,DTC
DL1PC8552,True,DTC
DL1PC8623,True,DTC
DL1PC8624,True,DTC
DL1PC8625,True,DTC
DL1PC8628,True,DTC
DL1PC8629,True,DTC
DL1PC8630,True,DTC
DL1PC8632,True,DTC
DL1PC8633,True,DTC
DL1PC8634,True,DTC
DL1PC9223,True,DTC
DL1PC9224,True,DTC
DL1PC9225,True,DTC
DL1PC9226,True,DTC
DL1PC9227,True,DTC
DL1PC9228,True,DTC
DL1PC9229,True,DTC
DL1PC9230,True,DTC
DL1PC9231,True,DTC
DL1PC9232,True,DTC
DL1PC9233,True,DTC
DL1PC9234,True,DTC
DL1PC9235,True,DTC
DL1PC9236,True,DTC
DL1PC9237,True,DTC
DL1PC9238,True,DTC
DL1PC9239,True,DTC
DL1PC9240,True,DTC
DL1PC9241,True,DTC
DL1PC9242,True,DTC
DL1PC9755,True,DTC
DL1PC9760,True,DTC
DL1PC9761,True,DTC
DL1PC9764,True,DTC
DL1PC9773,True,DTC
DL1PC9775,True,DTC
DL1PC9778,True,DTC
DL1PC9780,True,DTC
DL1PC9788,True,DTC
DL1PC3064,True,DTC
DL1PC3065,True,DTC
DL1PC3071,True,DTC
DL1PC3156,True,DTC
DL1PC3164,True,DTC
DL1PC3177,True,DTC
DL1PC3192,True,DTC
DL1PC3194,True,DTC
DL1PC3229,True,DTC
DL1PC3232,True,DTC
DL1PC3238,True,DTC
DL1PC3251,True,DTC
DL1PC3257,True,DTC
DL1PC3260,True,DTC
DL1PC3267,True,DTC
DL1PC3309,True,DTC
DL1PC3313,True,DTC
DL1PC3903,True,DTC
DL1PC3906,True,DTC
DL1PC3913,True,DTC
DL1PC7159,True,DTC
DL1PC7161,True,DTC
DL1PC7162,True,DTC
DL1PC7163,True,DTC
DL1PC7165,True,DTC
DL1PC7166,True,DTC
DL1PC7167,True,DTC
DL1PC7168,True,DTC
DL1PC7172,True,DTC
DL1PC7174,True,DTC
DL1PC7175,True,DTC
DL1PC7179,True,DTC
DL1PC7180,True,DTC
DL1PC7181,True,DTC
DL1PC7182,True,DTC
DL1PC7183,True,DTC
DL1PC7184,True,DTC
DL1PC7185,True,DTC
DL1PC7187,True,DTC
DL1PC7188,True,DTC
DL1PC7190,True,DTC
DL1PC7191,True,DTC
DL1PC7192,True,DTC
DL1PC7194,True,DTC
DL1PC7517,True,DTC
DL1PC7518,True,DTC
DL1PC7519,True,DTC
DL1PC7520,True,DTC
DL1PC7522,True,DTC
DL1PC7523,True,DTC
DL1PC7524,True,DTC
DL1PC7525,True,DTC
DL1PC7526,True,DTC
DL1PC7527,True,DTC
DL1PC7528,True,DTC
DL1PC7529,True,DTC
DL1PC7530,True,DTC
DL1PC8301,True,DTC
DL1PC8302,True,DTC
DL1PC8303,True,DTC
DL1PC8304,True,DTC
DL1PC8305,True,DTC
DL1PC8306,True,DTC
DL1PC8308,True,DTC
DL1PC8309,True,DTC
DL1PC8310,True,DTC
DL1PC8311,True,DTC
DL1PC8312,True,DTC
DL1PC8313,True,DTC
DL1PC8314,True,DTC
DL1PC9724,True,DTC
DL1PC9725,True,DTC
DL1PC9805,True,DTC
DL1PC9824,True,DTC
DL1PC9825,True,DTC
DL1PC9829,True,DTC
DL1PC9842,True,DTC
DL1PC9872,True,DTC
DL1PC9881,True,DTC
DL1PC9903,True,DTC
DL1PC9908,True,DTC
DL1PC9930,True,DTC
DL1PC9950,True,DTC
DL1PC9953,True,DTC
DL1PC9957,True,DTC
DL1PC9973,True,DTC
DL1PC9976,True,DTC
DL1PC9984,True,DTC
DL1PC9993,True,DTC
DL1PC9997,True,DTC
DL1PC3070,True,DTC
DL1PC3073,True,DTC
DL1PC3074,True,DTC
DL1PC3077,True,DTC
DL1PC3079,True,DTC
DL1PC3082,True,DTC
DL1PC3084,True,DTC
DL1PC3085,True,DTC
DL1PC3086,True,DTC
DL1PC3088,True,DTC
DL1PC3089,True,DTC
DL1PC3091,True,DTC
DL1PC3092,True,DTC
DL1PC3093,True,DTC
DL1PC3094,True,DTC
DL1PC3096,True,DTC
DL1PC3097,True,DTC
DL1PC3098,True,DTC
DL1PC3101,True,DTC
DL1PC3102,True,DTC
DL1PC3103,True,DTC
DL1PC3104,True,DTC
DL1PC3105,True,DTC
DL1PC3106,True,DTC
DL1PC3109,True,DTC
DL1PC3110,True,DTC
DL1PC3114,True,DTC
DL1PC3116,True,DTC
DL1PC3117,True,DTC
DL1PC3118,True,DTC
DL1PC3121,True,DTC
DL1PC3122,True,DTC
DL1PC3124,True,DTC
DL1PC3132,True,DTC
DL1PC3145,True,DTC
DL1PC3163,True,DTC
DL1PC3172,True,DTC
DL1PC3173,True,DTC
DL1PC3174,True,DTC
DL1PC3175,True,DTC
DL1PC3176,True,DTC
DL1PC3184,True,DTC
DL1PC3185,True,DTC
DL1PC3186,True,DTC
DL1PC3188,True,DTC
DL1PC3190,True,DTC
DL1PC3197,True,DTC
DL1PC3198,True,DTC
DL1PC3200,True,DTC
DL1PC3201,True,DTC
DL1PC3202,True,DTC
DL1PC3203,True,DTC
DL1PC3214,True,DTC
DL1PC3216,True,DTC
DL1PC3217,True,DTC
DL1PC3218,True,DTC
DL1PC3233,True,DTC
DL1PC3234,True,DTC
DL1PC3253,True,DTC
DL1PC3254,True,DTC
DL1PC3256,True,DTC
DL1PC3281,True,DTC
DL1PC3304,True,DTC
DL1PC3315,True,DTC
DL1PC3329,True,DTC
DL1PC3346,True,DTC
DL1PC3347,True,DTC
DL1PC3348,True,DTC
DL1PC3349,True,DTC
DL1PC3351,True,DTC
DL1PC3353,True,DTC
DL1PC3356,True,DTC
DL1PC3357,True,DTC
DL1PC3536,True,DTC
DL1PC3538,True,DTC
DL1PC3540,True,DTC
DL1PC3572,True,DTC
DL1PC3596,True,DTC
DL1PC3904,True,DTC
DL1PC7429,True,DTC
DL1PC7495,True,DTC
DL1PC7501,True,DTC
DL1PC7511,True,DTC
DL1PC7514,True,DTC
DL1PC7882,True,DTC
DL1PC7991,True,DTC
DL1PC7993,True,DTC
DL1PC7994,True,DTC
DL1PC7995,True,DTC
DL1PC7996,True,DTC
DL1PC7997,True,DTC
DL1PC7998,True,DTC
DL1PC9601,True,DTC
DL1PC9602,True,DTC
DL1PC9604,True,DTC
DL1PC9605,True,DTC
DL1PC9606,True,DTC
DL1PC9608,True,DTC
DL1PC9609,True,DTC
DL1PC9610,True,DTC
DL1PC9682,True,DTC
DL1PC9735,True,DTC
DL1PC9739,True,DTC
DL1PC9740,True,DTC
DL1PC9806,True,DTC
DL1PC9807,True,DTC
DL1PC9821,True,DTC
DL1PC9826,True,DTC
DL1PC9827,True,DTC
DL1PC9828,True,DTC
DL1PC9830,True,DTC
DL1PC9833,True,DTC
DL1PC9834,True,DTC
DL1PC9837,True,DTC
DL1PC9840,True,DTC
DL1PC9841,True,DTC
DL1PC9843,True,DTC
DL1PC9844,True,DTC
DL1PC9845,True,DTC
DL1PC9846,True,DTC
DL1PC9871,True,DTC
DL1PC9873,True,DTC
DL1PC9874,True,DTC
DL1PC9875,True,DTC
DL1PC9876,True,DTC
DL1PC9880,True,DTC
DL1PC9882,True,DTC
DL1PC9883,True,DTC
DL1PC9884,True,DTC
DL1PC9887,True,DTC
DL1PC9888,True,DTC
DL1PC9889,True,DTC
DL1PC9890,True,DTC
DL1PC9894,True,DTC
DL1PC9895,True,DTC
DL1PC9896,True,DTC
DL1PC9897,True,DTC
DL1PC9914,True,DTC
DL1PC9915,True,DTC
DL1PC9946,True,DTC
DL1PC9947,True,DTC
DL1PC9962,True,DTC
DL1PC9963,True,DTC
DL1PC9971,True,DTC
DL1PC9985,True,DTC
DL51GD2623,True,DTC
DL51GD2631,True,DTC
DL51GD2635,True,DTC
DL51GD2638,True,DTC
DL51GD2641,True,DTC
DL51GD2642,True,DTC
DL51GD2643,True,DTC
DL51GD2647,True,DTC
DL51GD2653,True,DTC
DL51GD2662,True,DTC
DL51GD2689,True,DTC
DL51GD2690,True,DTC
DL51GD2691,True,DTC
DL51GD2692,True,DTC
DL51GD2694,True,DTC
DL51GD3111,True,DTC
DL51GD3130,True,DTC
DL51GD3132,True,DTC
DL51GD3143,True,DTC
DL51GD3148,True,DTC
DL51GD3155,True,DTC
DL51GD3162,True,DTC
DL51GD3174,True,DTC
DL51GD3175,True,DTC
DL51GD3186,True,DTC
DL51GD3206,True,DTC
DL51GD3208,True,DTC
DL51GD3219,True,DTC
DL51GD3220,True,DTC
DL51GD3221,True,DTC
DL51GD3226,True,DTC
DL51GD3231,True,DTC
DL51GD3237,True,DTC
DL51GD3238,True,DTC
DL51GD3241,True,DTC
DL51GD3246,True,DTC
DL51GD3254,True,DTC
DL51GD3259,True,DTC
DL51GD3260,True,DTC
DL51GD3283,True,DTC
DL51GD3294,True,DTC
DL51GD3295,True,DTC
DL51GD3298,True,DTC
DL51GD3300,True,DTC
DL51GD3303,True,DTC
DL51GD3308,True,DTC
DL51GD3318,True,DTC
DL51GD3329,True,DTC
DL51GD3345,True,DTC
DL51GD3347,True,DTC
DL51GD3348,True,DTC
DL51GD3349,True,DTC
DL51GD3352,True,DTC
DL51GD3365,True,DTC
DL51GD3369,True,DTC
DL51GD3372,True,DTC
DL51GD3378,True,DTC
DL51GD3387,True,DTC
DL51GD3390,True,DTC
DL51GD3396,True,DTC
DL51GD3397,True,DTC
DL51GD3400,True,DTC
DL51GD3421,True,DTC
DL51GD3466,True,DTC
DL51GD3500,True,DTC
DL51GD1496,True,DTC
DL51GD2110,True,DTC
DL51GD2123,True,DTC
DL51GD2134,True,DTC
DL51GD2148,True,DTC
DL51GD2179,True,DTC
DL51GD2197,True,DTC
DL51GD2202,True,DTC
DL51GD2203,True,DTC
DL51GD2205,True,DTC
DL51GD2207,True,DTC
DL51GD2210,True,DTC
DL51GD2211,True,DTC
DL51GD2215,True,DTC
DL51GD2216,True,DTC
DL51GD2217,True,DTC
DL51GD2219,True,DTC
DL51GD2221,True,DTC
DL51GD2223,True,DTC
DL51GD2226,True,DTC
DL51GD2228,True,DTC
DL51GD2229,True,DTC
DL51GD2234,True,DTC
DL51GD2238,True,DTC
DL51GD2239,True,DTC
DL51GD2243,True,DTC
DL51GD2244,True,DTC
DL51GD2245,True,DTC
DL51GD2248,True,DTC
DL51GD2249,True,DTC
DL51GD2250,True,DTC
DL51GD2252,True,DTC
DL51GD2254,True,DTC
DL51GD2255,True,DTC
DL51GD2257,True,DTC
DL51GD2259,True,DTC
DL51GD2260,True,DTC
DL51GD2261,True,DTC
DL51GD2263,True,DTC
DL51GD2268,True,DTC
DL51GD2276,True,DTC
DL51GD2277,True,DTC
DL51GD2279,True,DTC
DL51GD2280,True,DTC
DL51GD2283,True,DTC
DL51GD2287,True,DTC
DL51GD2293,True,DTC
DL51GD2294,True,DTC
DL51GD2297,True,DTC
DL51GD2298,True,DTC
DL51GD2504,True,DTC
DL51GD2507,True,DTC
DL51GD2518,True,DTC
DL51GD2520,True,DTC
DL51GD2521,True,DTC
DL51GD2526,True,DTC
DL51GD2527,True,DTC
DL51GD2530,True,DTC
DL51GD2533,True,DTC
DL51GD2534,True,DTC
DL51GD2536,True,DTC
DL51GD2537,True,DTC
DL51GD2544,True,DTC
DL51GD2546,True,DTC
DL51GD2547,True,DTC
DL51GD2548,True,DTC
DL51GD2549,True,DTC
DL51GD2550,True,DTC
DL51GD2551,True,DTC
DL51GD2554,True,DTC
DL51GD2562,True,DTC
DL51GD2566,True,DTC
DL51GD2568,True,DTC
DL51GD2569,True,DTC
DL51GD2576,True,DTC
DL51GD2578,True,DTC
DL51GD2583,True,DTC
DL51GD2584,True,DTC
DL51GD2589,True,DTC
DL51GD2599,True,DTC
DL51GD2604,True,DTC
DL51GD2610,True,DTC
DL51GD2611,True,DTC
DL51GD2613,True,DTC
DL51GD2616,True,DTC
DL51GD3701,True,DTC
DL51GD3716,True,DTC
DL51GD3720,True,DTC
DL51GD3729,True,DTC
DL51GD3737,True,DTC
DL51GD3739,True,DTC
DL51GD3743,True,DTC
DL51GD3744,True,DTC
DL51GD3747,True,DTC
DL51GD3756,True,DTC
DL51GD3757,True,DTC
DL51GD3775,True,DTC
DL51GD3780,True,DTC
DL51GD3781,True,DTC
DL51GD3798,True,DTC
DL51GD3915,True,DTC
DL51GD3916,True,DTC
DL51GD3924,True,DTC
DL51GD3953,True,DTC
DL51GD3959,True,DTC
DL51GD3971,True,DTC
DL51GD3976,True,DTC
DL51GD3991,True,DTC
DL51GD3995,True,DTC
DL51GD3996,True,DTC
DL51GD4016,True,DTC
DL51GD4032,True,DTC
DL51GD4036,True,DTC
DL51GD4042,True,DTC
DL51GD4046,True,DTC
DL51GD4061,True,DTC
DL51GD4066,True,DTC
DL51GD4074,True,DTC
DL51GD4079,True,DTC
DL51GD4100,True,DTC
DL51GD4205,True,DTC
DL51GD4207,True,DTC
DL51GD4210,True,DTC
DL51GD4229,True,DTC
DL51GD4232,True,DTC
DL51GD4237,True,DTC
DL51GD4238,True,DTC
DL51GD4249,True,DTC
DL51GD4264,True,DTC
DL51GD4270,True,DTC
DL51GD4277,True,DTC
DL51GD4280,True,DTC
DL51GD4281,True,DTC
DL51GD4293,True,DTC
DL51GD4372,True,DTC
DL1PC0464,True,DTC
DL1PC0465,True,DTC
DL1PC0474,True,DTC
DL1PC0475,True,DTC
DL1PC0503,True,DTC
DL1PC0504,True,DTC
DL1PC0505,True,DTC
DL1PC1239,True,DTC
DL1PC1240,True,DTC
DL1PC1242,True,DTC
DL1PC1243,True,DTC
DL1PC1244,True,DTC
DL1PC1245,True,DTC
DL1PC1249,True,DTC
DL1PC1253,True,DTC
DL1PC1269,True,DTC
DL1PC1270,True,DTC
DL1PC1272,True,DTC
DL1PC1279,True,DTC
DL1PC1280,True,DTC
DL1PC1287,True,DTC
DL1PC1289,True,DTC
DL1PC1292,True,DTC
DL1PC1293,True,DTC
DL1PC1294,True,DTC
DL1PC1295,True,DTC
DL1PC1296,True,DTC
DL1PC1306,True,DTC
DL1PC1309,True,DTC
DL1PC1310,True,DTC
DL1PC1311,True,DTC
DL1PC1319,True,DTC
DL1PC1321,True,DTC
DL1PC1322,True,DTC
DL1PC1325,True,DTC
DL1PC1326,True,DTC
DL1PC1334,True,DTC
DL1PC1336,True,DTC
DL1PC1341,True,DTC
DL1PC1342,True,DTC
DL1PC1343,True,DTC
DL1PC1344,True,DTC
DL1PC1345,True,DTC
DL1PC1346,True,DTC
DL1PC1347,True,DTC
DL1PC1348,True,DTC
DL1PC1349,True,DTC
DL1PC1350,True,DTC
DL1PC1361,True,DTC
DL1PC1362,True,DTC
DL1PC1363,True,DTC
DL1PC1373,True,DTC
DL1PC1374,True,DTC
DL1PC1376,True,DTC
DL1PC1386,True,DTC
DL1PC1391,True,DTC
DL1PC1393,True,DTC
DL1PC1394,True,DTC
DL1PC1395,True,DTC
DL1PC1396,True,DTC
DL1PC1398,True,DTC
DL1PC1408,True,DTC
DL1PC1410,True,DTC
DL1PC1416,True,DTC
DL1PC1418,True,DTC
DL1PC1419,True,DTC
DL1PC1420,True,DTC
DL1PC1423,True,DTC
DL1PC1424,True,DTC
DL1PC1427,True,DTC
DL1PC1428,True,DTC
DL1PC1430,True,DTC
DL1PC1431,True,DTC
DL1PC1432,True,DTC
DL1PC1439,True,DTC
DL1PC1440,True,DTC
DL1PC1441,True,DTC
DL1PC1442,True,DTC
DL1PC1443,True,DTC
DL1PC1446,True,DTC
DL1PC1447,True,DTC
DL1PC1448,True,DTC
DL1PC1567,True,DTC
DL1PC1568,True,DTC
DL1PC1570,True,DTC
DL1PC1592,True,DTC
DL1PC1594,True,DTC
DL1PC1607,True,DTC
DL1PC1639,True,DTC
DL1PC1648,True,DTC
DL1PB9903,True,DTC
DL1PB9904,True,DTC
DL1PB9905,True,DTC
DL1PB9914,True,DTC
DL1PB9916,True,DTC
DL1PB9919,True,DTC
DL1PB9922,True,DTC
DL1PB9925,True,DTC
DL1PB9929,True,DTC
DL1PB9930,True,DTC
DL1PC9116,True,DTC
DL1PC9117,True,DTC
DL1PC9118,True,DTC
DL1PC9119,True,DTC
DL1PC9120,True,DTC
DL1PC9121,True,DTC
DL1PC9122,True,DTC
DL1PC9123,True,DTC
DL1PC9124,True,DTC
DL1PC9125,True,DTC
DL1PC9126,True,DTC
DL1PC9127,True,DTC
DL1PC9128,True,DTC
DL1PC9130,True,DTC
DL1PC9131,True,DTC
DL1PC9132,True,DTC
DL1PC9133,True,DTC
DL1PC9134,True,DTC
DL1PC9135,True,DTC
DL1PC9136,True,DTC
DL1PC9137,True,DTC
DL1PC9138,True,DTC
DL1PC9139,True,DTC
DL1PC9140,True,DTC
DL1PC9141,True,DTC
DL1PC9142,True,DTC
DL1PC9143,True,DTC
DL1PC9144,True,DTC
DL1PC9145,True,DTC
DL1PC9146,True,DTC
DL1PC9147,True,DTC
DL1PC9148,True,DTC
DL1PC9149,True,DTC
DL1PC9150,True,DTC
DL1PC9151,True,DTC
DL1PC9152,True,DTC
DL1PC9153,True,DTC
DL1PC9154,True,DTC
DL1PC9155,True,DTC
DL1PC9156,True,DTC
DL1PC9157,True,DTC
DL1PC9158,True,DTC
DL1PC9159,True,DTC
DL1PC9160,True,DTC
DL1PC9161,True,DTC
DL1PC9162,True,DTC
DL1PC9163,True,DTC
DL1PC9164,True,DTC
DL1PC9165,True,DTC
DL1PC9166,True,DTC
DL1PC9646,True,DTC
